Age,Income,MonthsEmployed,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,CreditScore
58,111941,120,0.3054211905996579,Undergraduate,Unemployed,Single,0,1,Other-Miscellaneous,0,596
65,168874,120,0.18886644152101265,Undergraduate,Salaried,Married,1,1,Other-Miscellaneous,0,669
30,67371,120,0.08976760745173067,Postgraduate,Salaried,Divorced/Widowed,1,0,Business,1,563
26,42388,120,0.13429619135303228,Primary,Unemployed,Married,0,0,Education,0,626
69,48367,120,0.0911391052466105,Undergraduate,Salaried,Married,1,0,Home Improvement,0,633
53,18305,120,0.12082033166650691,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,1,608
39,160401,120,0.23305586311931215,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,664
59,157344,96,0.2552293413864151,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,1,657
43,350431,120,0.5226767083322862,Undergraduate,Salaried,Single,1,1,Debt Consolidation,0,808
71,137577,120,0.011713033373093441,Undergraduate,Salaried,Single,0,1,Debt Consolidation,0,700
29,166738,120,0.30003407477865957,Primary,Contract-Part-time,Divorced/Widowed,1,0,Education,0,684
34,92481,120,0.18292391494523894,Undergraduate,Unemployed,Single,1,1,Other-Miscellaneous,0,675
31,143186,36,0.5992857831831089,Postgraduate,Unemployed,Married,0,1,Other-Miscellaneous,0,634
31,236020,120,0.17375578015169735,Undergraduate,Unemployed,Married,0,0,Business,0,850
74,114139,120,0.10516444047926307,Secondary,Contract-Part-time,Married,0,1,Business,0,548
51,65056,120,0.43017800931421735,Secondary,Self-Employed,Single,1,1,Debt Consolidation,0,617
70,82769,120,0.19216830992044212,Undergraduate,Self-Employed,Married,0,0,Business,1,571
74,180140,120,0.028663057830594505,Primary,Self-Employed,Single,0,0,Debt Consolidation,0,721
37,66635,120,0.25068599120121027,Primary,Unemployed,Married,1,1,Business,1,530
28,201038,120,0.36627351519706136,Undergraduate,Salaried,Married,1,1,Debt Consolidation,0,721
33,454465,120,0.375236055641816,Undergraduate,Salaried,Single,0,0,Debt Consolidation,0,850
68,203042,120,0.08751880132685626,Primary,Salaried,Married,1,0,Other-Miscellaneous,0,802
48,179460,36,0.2934093854938784,Undergraduate,Unemployed,Divorced/Widowed,0,1,Debt Consolidation,0,617
72,130366,120,0.3289273628943836,Secondary,Salaried,Married,1,0,Other-Miscellaneous,0,583
23,53024,120,0.46108890686556997,Secondary,Salaried,Single,0,1,Debt Consolidation,0,406
73,49312,120,0.05561301877699735,Undergraduate,Self-Employed,Single,1,0,Debt Consolidation,1,577
36,48918,120,0.30696567345844705,Undergraduate,Salaried,Single,1,1,Debt Consolidation,0,551
54,153858,120,0.4741922046751532,Secondary,Salaried,Divorced/Widowed,0,1,Other-Miscellaneous,0,631
21,72289,120,0.23146783838155083,Secondary,Salaried,Married,1,1,Home Improvement,0,634
64,96452,120,0.2002350857701644,Undergraduate,Salaried,Divorced/Widowed,1,1,Business,1,686
21,137988,120,0.31828290101194257,Undergraduate,Unemployed,Divorced/Widowed,0,1,Other-Miscellaneous,1,619
37,50395,120,0.16831657277352535,Primary,Self-Employed,Married,0,1,Other-Miscellaneous,1,603
27,66069,60,0.4076185573203516,Postgraduate,Salaried,Divorced/Widowed,1,1,Home Improvement,0,536
41,127810,48,0.3787293750016248,Secondary,Salaried,Married,1,0,Other-Miscellaneous,0,590
71,78222,120,0.5172661464301577,Primary,Contract-Part-time,Divorced/Widowed,0,1,Other-Miscellaneous,1,492
52,84291,120,0.16757315646471632,Primary,Unemployed,Married,1,1,Business,0,647
43,43212,120,0.14054802047073114,Undergraduate,Salaried,Divorced/Widowed,1,0,Home Improvement,1,565
54,85209,120,0.3242434953459601,Undergraduate,Contract-Part-time,Married,0,0,Other-Miscellaneous,0,627
55,370176,120,0.4425897068547381,Undergraduate,Self-Employed,Divorced/Widowed,1,1,Debt Consolidation,0,850
38,69072,120,0.0922025135585586,Secondary,Salaried,Divorced/Widowed,1,1,Education,0,621
71,39434,120,0.07271839284860981,Undergraduate,Unemployed,Married,0,1,Debt Consolidation,0,581
57,212459,120,0.29060496782271583,Secondary,Salaried,Single,1,1,Education,0,712
56,150044,120,0.19211990576697768,Secondary,Salaried,Single,1,1,Business,1,560
38,117019,72,0.23604219912897687,Primary,Salaried,Married,1,1,Home Improvement,0,618
27,34375,120,0.06351082090351576,Undergraduate,Unemployed,Married,0,1,Debt Consolidation,1,551
55,38511,120,0.193244341705319,Secondary,Contract-Part-time,Married,0,0,Business,1,571
63,28858,120,0.2534432022827623,Undergraduate,Salaried,Married,0,1,Debt Consolidation,0,519
21,139417,120,0.4568962155900623,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,0,601
74,223215,120,0.21132839780666154,Postgraduate,Self-Employed,Married,0,1,Business,0,736
62,143231,120,0.07945909064108121,Secondary,Self-Employed,Divorced/Widowed,1,0,Education,0,684
37,469734,120,0.3118976710807365,Secondary,Unemployed,Married,1,1,Education,0,850
34,69319,120,0.2893237853779758,Secondary,Salaried,Single,0,0,Debt Consolidation,1,564
72,76196,120,0.4829089965941817,Primary,Salaried,Married,1,1,Debt Consolidation,1,532
24,107500,120,0.27914432835813374,Secondary,Salaried,Married,1,0,Home Improvement,0,570
21,82158,120,0.06317844433192836,Undergraduate,Contract-Part-time,Single,1,0,Other-Miscellaneous,0,647
46,147114,120,0.14609561917244632,Secondary,Self-Employed,Married,0,0,Debt Consolidation,0,644
31,59177,120,0.35593251105518103,Undergraduate,Contract-Part-time,Married,1,1,Home Improvement,0,546
20,32345,120,0.21367891147915816,Primary,Contract-Part-time,Divorced/Widowed,1,1,Debt Consolidation,0,495
41,23588,120,0.13645034989134816,Postgraduate,Unemployed,Married,1,0,Business,0,565
54,144988,120,0.11004195481283321,Primary,Salaried,Single,0,1,Other-Miscellaneous,0,650
33,64813,48,0.28355277691099906,Postgraduate,Salaried,Married,1,0,Home Improvement,0,612
72,38729,36,0.38955218665499136,Secondary,Salaried,Single,1,1,Education,1,468
69,60159,120,0.3047421266856369,Secondary,Salaried,Married,1,1,Debt Consolidation,0,634
21,470723,120,0.2402694972555019,Undergraduate,Salaried,Married,1,0,Debt Consolidation,1,850
73,40590,120,0.19408609774453692,Secondary,Salaried,Married,1,0,Other-Miscellaneous,1,561
41,176619,120,0.33631742690180305,Postgraduate,Contract-Part-time,Single,0,1,Home Improvement,0,737
51,138257,60,0.1308518278608604,Secondary,Salaried,Married,1,0,Debt Consolidation,0,571
47,288700,120,0.2149732845417418,Undergraduate,Self-Employed,Single,0,1,Debt Consolidation,1,819
35,89458,120,0.5358341643197839,Undergraduate,Salaried,Single,1,0,Other-Miscellaneous,0,632
36,28331,120,0.2034829828756071,Undergraduate,Contract-Part-time,Married,1,0,Home Improvement,1,550
48,218389,120,0.09219485797464366,Secondary,Salaried,Married,0,0,Business,0,773
36,80833,120,0.3999046721777056,Postgraduate,Unemployed,Married,0,1,Debt Consolidation,0,496
66,273640,120,0.45171439866296714,Primary,Salaried,Single,0,1,Other-Miscellaneous,0,696
63,189619,24,0.1350978444577822,Undergraduate,Salaried,Single,1,0,Business,0,723
36,218971,120,0.21965120383269673,Postgraduate,Salaried,Single,1,1,Debt Consolidation,1,714
39,656570,120,0.18572601284513474,Primary,Self-Employed,Divorced/Widowed,0,1,Home Improvement,1,850
41,123698,120,0.1438332863106348,Secondary,Salaried,Married,1,0,Home Improvement,0,577
62,313101,12,0.0893972540969675,Undergraduate,Unemployed,Single,1,1,Debt Consolidation,0,829
29,71405,120,0.27027025549376343,Secondary,Contract-Part-time,Single,1,1,Business,0,527
47,152141,120,0.22957751149414335,Secondary,Unemployed,Married,1,1,Debt Consolidation,0,630
55,66051,120,0.34181875709561393,Secondary,Unemployed,Single,0,1,Debt Consolidation,0,578
70,144841,120,0.35060727313915824,Undergraduate,Contract-Part-time,Single,0,0,Debt Consolidation,1,637
48,133231,120,0.0889090553698861,Secondary,Salaried,Married,0,1,Education,1,687
53,18987,120,0.6121698044712581,Secondary,Salaried,Single,0,1,Business,0,466
36,60513,120,0.9039133969542099,Secondary,Salaried,Single,1,1,Debt Consolidation,0,418
65,118687,120,0.4069483136849117,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,474
62,16221,120,0.24495662919252995,Undergraduate,Unemployed,Married,0,1,Debt Consolidation,0,555
53,91429,120,0.5137703598191504,Undergraduate,Unemployed,Married,1,0,Other-Miscellaneous,0,509
47,221189,120,0.07395474657851671,Undergraduate,Contract-Part-time,Single,0,0,Business,0,801
72,279343,120,0.32632581382010034,Secondary,Salaried,Married,0,0,Debt Consolidation,0,709
66,52788,120,0.4822676370121387,Primary,Salaried,Single,1,0,Debt Consolidation,1,558
72,294055,120,0.16878210484022643,Undergraduate,Salaried,Married,1,1,Other-Miscellaneous,0,805
50,259495,120,0.37672239803290797,Undergraduate,Salaried,Married,1,1,Debt Consolidation,1,768
35,17706,120,0.3628832408465571,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,1,598
69,108297,120,0.5338677344899888,Undergraduate,Unemployed,Single,0,0,Debt Consolidation,0,520
66,118319,120,0.2069881558390504,Undergraduate,Salaried,Divorced/Widowed,0,1,Education,0,698
45,332713,120,0.3096284466502116,Undergraduate,Contract-Part-time,Divorced/Widowed,0,1,Business,0,817
64,124132,120,0.12349903458202606,Undergraduate,Self-Employed,Married,0,1,Debt Consolidation,1,605
28,301035,120,0.2661452558017655,Primary,Self-Employed,Single,0,1,Debt Consolidation,1,850
74,52858,120,0.4402654105172546,Secondary,Contract-Part-time,Single,1,1,Other-Miscellaneous,1,514
71,27489,120,0.4705423323913316,Undergraduate,Salaried,Single,0,1,Debt Consolidation,0,498
62,58790,120,0.18294906777671852,Secondary,Contract-Part-time,Married,0,1,Education,0,628
50,348568,120,0.41441912007084386,Undergraduate,Contract-Part-time,Single,0,1,Home Improvement,0,850
34,207054,84,0.3510892813063884,Primary,Salaried,Married,1,1,Debt Consolidation,0,646
23,632837,120,0.08496319798751806,Secondary,Self-Employed,Divorced/Widowed,0,0,Other-Miscellaneous,0,850
21,31111,120,0.30119519184127175,Undergraduate,Unemployed,Divorced/Widowed,1,0,Home Improvement,0,605
37,227079,120,0.14522436709867173,Secondary,Contract-Part-time,Single,0,1,Debt Consolidation,0,777
65,180573,120,0.17619102639380915,Undergraduate,Salaried,Married,0,1,Home Improvement,0,678
64,78570,120,0.17139799863492292,Undergraduate,Contract-Part-time,Single,0,1,Business,0,563
44,183641,120,0.1852418070249534,Undergraduate,Salaried,Single,0,0,Business,0,751
32,110411,120,0.35840767848716254,Undergraduate,Self-Employed,Single,0,1,Home Improvement,0,592
23,142663,72,0.2214900953389379,Secondary,Unemployed,Married,1,1,Debt Consolidation,1,746
64,170150,120,0.25280473868718606,Postgraduate,Salaried,Single,0,0,Other-Miscellaneous,1,738
31,216227,120,0.2883903814428481,Secondary,Salaried,Single,1,0,Debt Consolidation,0,733
28,105815,120,0.1787229890359053,Postgraduate,Salaried,Married,0,1,Education,0,670
56,409162,120,0.5276269202866687,Undergraduate,Unemployed,Married,1,1,Other-Miscellaneous,0,850
26,83068,120,0.34792791750231616,Undergraduate,Unemployed,Married,0,1,Home Improvement,0,582
43,445523,120,0.15122491041297456,Undergraduate,Self-Employed,Single,0,1,Education,0,850
33,40043,120,0.30781732478702034,Undergraduate,Salaried,Married,0,1,Business,0,433
22,44889,120,0.12567220243455013,Undergraduate,Contract-Part-time,Divorced/Widowed,1,1,Other-Miscellaneous,0,555
74,47041,120,0.4425722247100863,Secondary,Salaried,Married,0,1,Home Improvement,0,562
69,212243,120,0.1745390721469174,Undergraduate,Salaried,Divorced/Widowed,0,1,Debt Consolidation,0,699
27,51825,24,0.21537663736623372,Undergraduate,Salaried,Married,1,1,Debt Consolidation,1,444
67,325168,120,0.22748367887436463,Secondary,Salaried,Single,0,1,Business,1,850
20,64784,60,0.24386811009668588,Secondary,Salaried,Single,1,0,Debt Consolidation,0,541
30,135866,120,0.5002353321975558,Secondary,Self-Employed,Married,0,1,Home Improvement,0,648
60,164731,120,0.12392585655001652,Undergraduate,Self-Employed,Married,1,0,Other-Miscellaneous,1,796
66,43800,120,0.2118225531575727,Secondary,Contract-Part-time,Married,1,1,Debt Consolidation,1,496
47,32447,120,0.2977928363799412,Undergraduate,Salaried,Single,0,1,Business,0,635
71,123785,120,0.18544728803277216,Undergraduate,Self-Employed,Married,0,1,Business,0,678
62,79079,120,0.38469205284959435,Secondary,Salaried,Divorced/Widowed,0,1,Business,1,530
23,147084,120,0.3490416716212043,Undergraduate,Unemployed,Married,1,1,Home Improvement,0,638
34,33640,120,0.06245497158271935,Undergraduate,Salaried,Married,0,1,Business,0,605
62,74205,120,0.45099782749247114,Undergraduate,Self-Employed,Divorced/Widowed,0,1,Debt Consolidation,1,440
68,85351,120,0.0909150955569647,Secondary,Contract-Part-time,Married,1,1,Debt Consolidation,0,724
70,14045,120,0.11947905468041724,Undergraduate,Self-Employed,Single,0,0,Other-Miscellaneous,0,561
36,218899,120,0.42425955505867263,Secondary,Salaried,Married,1,1,Debt Consolidation,1,644
59,53854,120,0.3284643697887322,Undergraduate,Self-Employed,Single,1,1,Debt Consolidation,0,500
52,327528,120,0.06456843116972848,Primary,Self-Employed,Single,1,0,Debt Consolidation,0,818
63,56711,120,0.025624732721507146,Secondary,Unemployed,Married,0,0,Debt Consolidation,1,611
43,65051,48,0.3263460322625787,Undergraduate,Contract-Part-time,Married,1,1,Debt Consolidation,0,530
68,36551,120,0.37022410102630643,Undergraduate,Unemployed,Single,0,0,Home Improvement,0,460
22,247036,120,0.13565110538462666,Undergraduate,Salaried,Single,1,1,Other-Miscellaneous,0,768
46,141964,120,0.06633126134302217,Undergraduate,Contract-Part-time,Single,1,0,Debt Consolidation,0,609
54,302582,120,0.2358414659381887,Undergraduate,Salaried,Single,0,1,Business,0,786
37,83626,120,0.18062079255604432,Secondary,Unemployed,Single,0,0,Education,0,568
66,95475,24,0.22035671372241877,Primary,Self-Employed,Single,1,1,Other-Miscellaneous,0,575
38,25703,120,0.25549026546188275,Undergraduate,Salaried,Single,1,1,Education,0,584
27,59919,120,0.37743198592431765,Primary,Salaried,Married,1,1,Other-Miscellaneous,1,461
22,113141,120,0.47596311582782985,Undergraduate,Contract-Part-time,Single,1,1,Debt Consolidation,1,603
53,134559,120,0.14800675761489776,Undergraduate,Salaried,Single,0,1,Other-Miscellaneous,0,728
23,424704,120,0.24913142607039976,Undergraduate,Salaried,Divorced/Widowed,0,1,Debt Consolidation,1,850
43,22454,84,0.18695207870467778,Secondary,Unemployed,Single,0,1,Business,1,527
21,118606,120,0.7642548766182965,Primary,Salaried,Single,0,1,Other-Miscellaneous,0,594
56,73058,48,0.07831761900590667,Primary,Self-Employed,Single,0,1,Education,0,536
56,104862,120,0.3627474152458706,Secondary,Self-Employed,Divorced/Widowed,0,0,Debt Consolidation,0,576
67,107170,120,0.34467039173974734,Primary,Salaried,Married,1,1,Home Improvement,0,530
52,84715,120,0.2873792874405569,Secondary,Self-Employed,Married,1,1,Debt Consolidation,0,672
18,39875,120,0.133817956914039,Undergraduate,Salaried,Single,1,0,Debt Consolidation,0,619
41,34371,120,0.10364783142759958,Undergraduate,Salaried,Married,0,1,Education,0,544
74,79863,120,0.41411880793242234,Primary,Salaried,Married,0,1,Debt Consolidation,0,510
53,31682,120,0.6688578620099995,Postgraduate,Salaried,Married,1,1,Home Improvement,1,410
23,90190,120,0.07963340878509763,Undergraduate,Unemployed,Divorced/Widowed,1,1,Debt Consolidation,0,709
58,80604,120,0.1839006464483191,Postgraduate,Contract-Part-time,Single,1,1,Debt Consolidation,0,493
71,13904,120,0.1688668708774885,Undergraduate,Salaried,Single,0,0,Debt Consolidation,0,517
63,463652,120,0.3895713625086858,Primary,Contract-Part-time,Married,0,0,Debt Consolidation,0,850
61,105009,120,0.46295368842024315,Undergraduate,Contract-Part-time,Married,1,1,Debt Consolidation,1,719
74,14045,72,0.1213849693181745,Undergraduate,Self-Employed,Married,0,1,Other-Miscellaneous,0,537
48,120295,120,0.4120718570995029,Postgraduate,Salaried,Married,0,1,Home Improvement,1,604
37,83892,72,0.18876626482949008,Secondary,Contract-Part-time,Single,0,1,Home Improvement,0,577
41,34399,120,0.529798077504982,Undergraduate,Unemployed,Single,0,1,Debt Consolidation,0,418
42,126429,120,0.5635689044977624,Primary,Self-Employed,Single,0,1,Home Improvement,0,644
53,46456,120,0.1645175216270236,Undergraduate,Contract-Part-time,Married,0,0,Debt Consolidation,0,516
38,115200,120,0.07589924058602747,Secondary,Contract-Part-time,Single,0,1,Home Improvement,0,646
47,56319,24,0.13684818010652233,Postgraduate,Self-Employed,Single,0,1,Home Improvement,1,529
41,47836,120,0.1887259266864737,Secondary,Salaried,Single,1,0,Other-Miscellaneous,0,587
61,97496,120,0.46361939734829877,Undergraduate,Self-Employed,Single,1,1,Education,0,484
59,26965,120,0.3776647097791932,Secondary,Contract-Part-time,Married,1,1,Education,0,570
47,92408,120,0.026762028289524533,Postgraduate,Salaried,Married,1,1,Other-Miscellaneous,0,536
39,167009,108,0.13671031341930615,Undergraduate,Self-Employed,Single,0,1,Education,1,695
45,272798,120,0.40100225238690396,Secondary,Salaried,Single,0,1,Education,0,804
24,235827,120,0.25721457433362416,Undergraduate,Contract-Part-time,Married,1,1,Education,0,793
52,291461,120,0.1558951903721838,Postgraduate,Salaried,Divorced/Widowed,0,0,Home Improvement,1,837
72,68612,120,0.12027384454392594,Secondary,Salaried,Single,1,0,Debt Consolidation,0,601
45,43490,120,0.5151641405355002,Primary,Self-Employed,Single,1,1,Business,0,497
31,189526,120,0.29492653964629506,Postgraduate,Unemployed,Divorced/Widowed,1,0,Home Improvement,0,610
73,65282,120,0.42338006366955383,Postgraduate,Salaried,Single,0,1,Other-Miscellaneous,1,537
27,99211,120,0.20240809570785528,Undergraduate,Salaried,Married,0,0,Debt Consolidation,1,609
33,179421,120,0.10661472929776637,Undergraduate,Self-Employed,Single,1,1,Business,1,744
33,497264,120,0.10397722036174542,Undergraduate,Salaried,Married,0,1,Other-Miscellaneous,0,850
71,150699,120,0.10459810949494787,Postgraduate,Unemployed,Married,0,0,Home Improvement,1,757
48,116317,120,0.053587673872593784,Postgraduate,Salaried,Single,0,1,Business,0,695
59,40259,120,0.4807213569987528,Undergraduate,Contract-Part-time,Married,1,1,Home Improvement,0,427
